id,country,ccode,institution,recommendation,year,womensrightsissue,nomention,inaction,consideration,delegation,execution,compliance,vaw,econ,action,precision,documentname,session,recstate,case,finaljudgmentdate,recSource
CEDAW0119,Austria,305,CEDAW,Vigilantly and in a speedy manner prosecute perpetrators of domestic violence in order to convey to offenders and the public that society condemns domestic violence,2007,Violence against women,1,0,0,0,0,0,true,false,3,3,CEDAW/C/39/D/6/2005,,,,,
CEDAW0120,Austria,305,CEDAW,ensure that criminal and civil remedies are utilized in cases where the perpetrator in a domestic violence situation poses a dangerous threat to the victim,2007,Violence against women,1,0,0,0,0,0,true,false,3,3,CEDAW/C/39/D/6/2005,,,,,
CEDAW0121,Austria,305,CEDAW,"Ensure enhanced coordination among law enforcement and judicial officers,",2007,Violence against women,0,0,0,0,0,1,true,false,3,3,CEDAW/C/39/D/6/2005,,,,,
CEDAW0122,Austria,305,CEDAW,"ensure that all levels of the criminal justice system (police, public prosecutors, judges) routinely cooperate with non-governmental organizations that work to protect and support women victims of gender-based violence",2007,Violence against women,0,1,0,0,0,0,true,false,6,3,CEDAW/C/39/D/6/2005,,,,,
CEDAW0123,Austria,305,CEDAW,"Strengthen training programmes and education on domestic violence for judges, lawyers and law enforcement officials, including on the Convention on the Elimination of All Forms of Discrimination against Women, general recommendation 19 of the Committee, and the Optional Protocol thereto",2007,Violence against women,0,1,0,0,0,333,true,false,6,3,CEDAW/C/39/D/6/2005,,,,,
CEDAW0124,Austria,305,CEDAW,"Strengthen implementation and monitoring of the Federal Act for the Protection against Violence within the Family and related criminal law, by acting with due diligence to prevent and respond to such violence against women and adequately providing for sanctions for the failure to do so",2007,Violence against women,0,0,1,1,0,0,true,false,7,3,CEDAW/C/39/D/5/2005,,,,,
CEDAW0125,Austria,305,CEDAW,Vigilantly and in a speedy manner prosecute perpetrators of domestic violence in order to convey to offenders and the public that society condemns domestic violence as well as cases where the perpetrator in a domestic violence situation poses a dangerous threat to the victim;,2007,Violence against women,1,0,0,0,0,0,true,false,3,3,CEDAW/C/39/D/5/2005,,,,,
CEDAW0126,Austria,305,CEDAW," ensure that in all action taken to protect women from violence, due consideration is given to the safety of women, emphasizing that the perpetrator’s rights cannot supersede women’s human rights to life and to physical and mental integrity ensure that criminal and civil remedies are utilized in cases where the perpetrator in a domestic violence situation poses a dangerous threat to the victim",2007,Violence against women,0,1,0,0,0,0,true,false,6,3,CEDAW/C/39/D/5/2005,,,,,
CEDAW0127,Austria,305,CEDAW,"Ensure enhanced coordination among law enforcement and judicial officers and also ensure that all levels of the criminal justice system (police, public prosecutors, judges) routinely cooperate with non-governmental organizations",2007,Violence against women,0,1,0,0,0,333,true,false,3,3,CEDAW/C/39/D/5/2005,,,,,
CEDAW0128,Austria,305,CEDAW,"Strengthen training programmes and education on domestic violence for judges, lawyers and law enforcement officials, including on the Convention on the Elimination of All Forms of Discrimination against Women, general recommendation 19 of the Committee, and the Optional Protocol thereto",2007,Violence against women,0,1,0,0,0,333,true,false,6,3,CEDAW/C/39/D/5/2005,,,,,
CEDAW0129,Austria,305,CEDAW,"Take coordianted measures to encourage further diversification of educational and vocational choices of boys and girls and girls increased particpation in apprenticeships, crafts, science and technology",2013,Equality in education,0,0,0,1,0,1,false,true,4,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0130,Austria,305,CEDAW,Adopt a comprehensive national action plan on violence against women,2013,Violence against women,0,0,1,1,0,1,true,false,8,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0131,Austria,305,CEDAW,Ratify the Council of Europe Convention on preventing and combating violence against women and domestic violence,2013,Violence against women,0,0,0,0,0,1,true,false,1,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0132,Austria,305,CEDAW,introduce criminal sanctions for non-compliance with restraining orders,2013,Violence against women,0,0,0,0,0,1,true,false,3,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0133,Austria,305,CEDAW,Review regularly the situation of migrant women living with abusive partners and the conditions for granting regular residence permits,2013,Violence against migrant women,0,1,0,0,0,0,true,false,2,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0134,Austria,305,CEDAW,Continue training the members of the judiciary and systematically include therein training on the protection of women/girls of gender-based violence,2013,Violence against women,0,0,0,1,0,1,true,false,6,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0135,Austria,305,CEDAW,"Continue public awareness-raising campaigns on all forms of violence against women, including against women from ethnic minorities and women with disabilities, and pursue dialogue with migrant women's organizations, including those of Muslim women",2013,Violence against minority women,0,1,0,333,0,333,true,false,4,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0136,Austria,305,CEDAW,"Increase the number and funding of shelters and guarantee national covereage, including for asylum-seeking or undocumented women affected by violence",2013,Violence against women,0,1,0,0,0,333,true,false,6,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0137,Austria,305,CEDAW,Enhance the system of data collection to ensure that data are disaggregated by type of violence and by the relationship of the perpetrator to the victim,2013,Violence against women,0,1,0,0,0,0,true,false,2,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0138,Austria,305,CEDAW,Continue providing migrant women who are victims of violence with psychosocial and legal support,2013,Violence against migrant women,0,0,0,0,0,1,true,false,6,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0139,Austria,305,CEDAW,"Conduct surveys to assess the prevalence of violence experienced by migrant women, including when the motivation for a crime relates to ethnicity",2013,Violence against migrant women,0,1,0,0,0,0,true,false,2,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0140,Austria,305,CEDAW,"Pursue policy measures and programmes, including through the use of the media, to prevent xenophobic violence against migrant women",2013,Violence against migrant women,0,0,0,1,0,1,true,false,6,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0141,Austria,305,CEDAW,increase awareness on opportunities that migration presents [in heightening violence against women],2013,Violence against migrant women,1,0,0,0,0,0,true,false,4,1,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0142,Austria,305,CEDAW,"Take mesaures such as quotas and support the provinces taking these measures with benchmarks and concrete timetables, to guarantee the rapid increase of the representation of women in elected and appointed positions in provincial governments and in the parliaments as well as political parties, the diplomatic service and sports associations",2013,Equality in public life,0,1,0,333,0,333,false,true,6,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0143,Austria,305,CEDAW,Implement result-oriented budget management in the education sector to facilitate gender equality outcomes,2013,Equality in education,0,0,0,0,0,1,false,true,6,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0144,Austria,305,CEDAW,"Use ""reflective coeducation"" to overcome stereotypical choices in primary and secondary schools, including training intervention programmes for teachers",2013,Equality in education,0,0,0,1,0,1,false,true,4,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0145,Austria,305,CEDAW,Give priority to vocataional orientation and couselling for girls,2013,Equality in education,999,999,999,999,999,1,false,true,4,1,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0146,Austria,305,CEDAW,Reinforce its efforts to overcome gender segregation in the choice of disciplines and ares of study,2013,Equality in education,0,0,0,1,0,1,false,true,4,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0147,Austria,305,CEDAW,Ensure that the development of collective agreements in universities do not create new risks of discrimination against women,2013,Equality in education,0,0,1,1,0,1,false,true,7,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0148,Austria,305,CEDAW,"Conduct a study on the root causes of the high school dropout rate for migrant girls and ensure that its results inform policy interventions in this area so that access to education, and retention in educational institutions of migrant girls is fully guaranteed",2013,Equality in education for migrant women,0,1,0,0,0,0,false,true,2,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0149,Austria,305,CEDAW,"Intensify its efforts to ensure equal opportunities for women in the labour market, including through the use of temporary special measures with targets with a specific time frame",2013,Equality in employment,0,0,0,1,0,1,false,true,6,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0150,Austria,305,CEDAW,Continue to take proactive and concrete measures to eliminate occupational segregation and to narrow the gender pay gap,2013,Equality in employment,999,999,999,999,999,1,false,true,8,1,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0151,Austria,305,CEDAW,Create more opportunities for women to access full-time employment and continue its efforts to allow women and men to reconcile family and professional responsibilities,2013,Equality in employment,0,0,0,1,0,1,false,true,6,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0152,Austria,305,CEDAW,Ensure transparency in salaries in enterprises with less than 150 employees,2013,Equality in employment,0,1,0,0,0,0,false,true,8,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0153,Austria,305,CEDAW,Continue to evaluate its pension system with a view to identifying its impact on women and men,2013,Equality in employment,0,0,0,0,0,1,false,true,2,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0154,Austria,305,CEDAW,ensure an equal impact on women and men resulting from their roles in the provision of child care,2013,Equality in employment,0,0,0,0,0,1,false,true,8,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0155,Austria,305,CEDAW,"Intensify its efforts to facilitate the re-entry of mothers into the labour market after child birth,",2013,Equality in employment,0,0,0,1,0,1,false,true,6,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0156,Austria,305,CEDAW,create more opportunities for women to gain access to full-time employment,2013,Equality in employment,0,0,0,0,0,1,false,true,6,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0157,Austria,305,CEDAW,"Encourage men, including through awareness-raising, to share responsibility for child care",2013,Equality in employment,1,0,0,0,0,0,false,true,4,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0158,Austria,305,CEDAW,"full and effective enforcement of the measures taken by the State party to protect migrant women, including the targeted measures to strengthen equal access to effective job training and placement services in order to alleviate the concentration of qualified migrant women in low-paying jobs, supported by a system for the objective assessment of their educational qualifications",2013,Equality in employment for migrant women,0,0,0,1,0,1,false,true,7,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0159,Austria,305,CEDAW,intensify efforts to ensure a unified implementation of the requirements tending to the granting of long-term residence permits or citizenships for victims of domestic violence,2013,Violence against women,0,1,0,0,0,0,true,false,7,2,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0160,Austria,305,CEDAW,continue to provide training to officers who are in charge of asylum applications to ensure that they adopt a gender-sensitive approach in the system for the identification of victims of trafficking,2013,Violence against women,0,0,0,1,0,1,true,false,6,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0161,Austria,305,CEDAW,"provide data on forced marriages disaggregated by age and ethnicity of the victim, and the specific measures taken to combat forced marriages",2013,Violence against women,0,1,0,0,0,333,true,false,2,3,CEDAW/C/AUT/CO/7-8,,,,,
CEDAW0162,Azerbaijan,373,CEDAW,"encourage diversification of the educational choices of boys and girls,",2007,Equality in education and employment,0,0,0,0,1,0,false,true,4,2,CEDAW/C/AZE/CO/3,,,,,
CEDAW0163,Azerbaijan,373,CEDAW,urges the State party to encourage a public dialogue on the educational choices girls and women make and their subsequent opportunities and chances in the labour market,2007,Equality in education and employment,1,0,0,0,0,0,false,true,4,2,CEDAW/C/AZE/CO/3,,,,,
CEDAW0164,Azerbaijan,373,CEDAW,"speedily enact the draft law on domestic violence and ensure that it encompasses provision for the prosecution and punishment of offenders, adequate access to justice for victims as well as protection and rehabilitation measures",2007,Violence against women,0,0,1,1,1,0,true,false,5,3,CEDAW/C/AZE/CO/3,,,,,
CEDAW0165,Azerbaijan,373,CEDAW,"ensure that all women who are victims of domestic violence, including rural, refugee and internally displaced women, have access to immediate means of redress and protection, including protection orders,  as well as to legal aid",2007,Violence against women,0,1,333,333,333,0,true,false,3,3,CEDAW/C/AZE/CO/3,,,,,
CEDAW0166,Azerbaijan,373,CEDAW,"ensure that all women who are victims of domestic violence, including rural, refugee and internally displaced women, have access to immediate means of redress and protection, including access to a sufficient number of safe shelters",2007,Violence against women,1,0,0,0,0,0,true,false,6,3,CEDAW/C/AZE/CO/3,,,,,
CEDAW0167,Azerbaijan,373,CEDAW,"ensure that public officials, especially law enforcement personnel, the judiciary, health-care providers and social workers, are fully familiar with all forms of violence against women and applicable legal provisions to adequately respond to them",2007,Violence against women,0,1,333,333,0,0,true,false,6,2,CEDAW/C/AZE/CO/3,,,,,
